TIME(s)        UTS_NAME         MNT_NS       PID_NS       UID    EVENT            COMM             PID    TID    PPID   RET          ARGS
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_OVERRIDE]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_OVERRIDE]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_OVERRIDE]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_OVERRIDE]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_OVERRIDE]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_DAC_READ_SEARCH]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2303           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     38     19     0           [CAP_SYS_ADMIN]
2304           7cf298ac9650     4026532271   4026532214   100000 cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   100000 cap_capable      docker           24     32     19     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532271   4026532214   100000 cap_capable      docker           24     32     19     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     32     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_FOWNER]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     34     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FOWNER]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FOWNER]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      exe              41     41     34     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_SYS_ADMIN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_CHOWN]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532272   4026532214   100000 cap_capable      exe              41     41     34     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FOWNER]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_OVERRIDE]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FOWNER]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_FSETID]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
2305           7cf298ac9650     4026532271   4026532214   0      cap_capable      docker           24     24     19     0           [CAP_DAC_READ_SEARCH]
